@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute processing-1 numeric
@attribute processing-2 numeric
@attribute processing-3 numeric
@attribute processing-4 numeric
@attribute processing-5 numeric
@attribute processing-6 numeric
@attribute processing-7 numeric

@data
5573,'2019/12/17 19:22:06:968',29,240,32,491,904,903,4,8,?,?,?,?,?,?,?
5574,'2019/12/17 19:22:06:969',29,240,32,491,904,903,4,8,?,?,?,?,?,?,?
5575,'2019/12/17 19:22:06:969',29,240,32,481,904,903,4,8,?,?,?,?,?,?,?
5576,'2019/12/17 19:22:06:969',29,240,32,481,904,903,4,8,?,?,?,?,?,?,?
5577,'2019/12/17 19:22:06:969',29,240,32,481,904,903,4,8,?,?,?,?,?,?,?
5578,'2019/12/17 19:22:06:969',29,240,32,481,904,903,4,8,?,?,?,?,?,?,?
5579,'2019/12/17 19:22:06:969',29,240,32,481,904,903,4,8,?,?,?,?,?,?,?
5580,'2019/12/17 19:22:07:019',29,247,32,481,904,903,4,8,?,?,?,?,?,?,?
5581,'2019/12/17 19:22:07:019',29,247,32,481,904,903,4,8,?,?,?,?,?,?,?
5582,'2019/12/17 19:22:07:019',29,247,32,474,904,903,4,8,?,?,?,?,?,?,?
5583,'2019/12/17 19:22:07:019',29,247,32,474,903,903,4,8,?,?,?,?,?,?,?
5584,'2019/12/17 19:22:07:019',29,247,32,474,903,903,4,8,?,?,?,?,?,?,?
5585,'2019/12/17 19:22:07:019',29,247,32,474,903,903,4,8,?,?,?,?,?,?,?
5586,'2019/12/17 19:22:07:019',29,247,32,474,903,903,4,9,?,?,?,?,?,?,?
5587,'2019/12/17 19:22:07:065',29,238,32,474,903,903,4,9,?,?,?,?,?,?,?
5588,'2019/12/17 19:22:07:065',29,238,32,474,903,903,4,9,?,?,?,?,?,?,?
5589,'2019/12/17 19:22:07:065',29,238,32,474,903,903,4,9,?,?,?,?,?,?,?
5590,'2019/12/17 19:22:07:065',29,238,32,474,904,903,4,9,?,?,?,?,?,?,?
5591,'2019/12/17 19:22:07:065',29,238,32,474,904,903,4,9,?,?,?,?,?,?,?
5592,'2019/12/17 19:22:07:066',29,238,32,474,904,903,4,9,?,?,?,?,?,?,?
5593,'2019/12/17 19:22:07:066',29,238,32,474,904,903,4,9,?,?,?,?,?,?,?
5594,'2019/12/17 19:22:07:116',29,234,32,474,904,903,4,9,?,?,?,?,?,?,?
5595,'2019/12/17 19:22:07:116',29,234,32,474,904,903,4,9,?,?,?,?,?,?,?
5596,'2019/12/17 19:22:07:116',29,234,32,462,904,903,4,9,?,?,?,?,?,?,?
5597,'2019/12/17 19:22:07:116',29,234,32,462,904,903,4,9,?,?,?,?,?,?,?
5598,'2019/12/17 19:22:07:116',29,234,32,462,904,903,4,9,?,?,?,?,?,?,?
5599,'2019/12/17 19:22:07:116',29,234,32,462,904,903,4,9,?,?,?,?,?,?,?
5600,'2019/12/17 19:22:07:116',29,234,32,462,904,903,4,9,?,?,?,?,?,?,?
5601,'2019/12/17 19:22:07:160',29,241,32,462,904,903,4,9,?,?,?,?,?,?,?
5602,'2019/12/17 19:22:07:160',29,241,32,462,904,903,4,9,?,?,?,?,?,?,?
5603,'2019/12/17 19:22:07:160',29,241,32,448,904,903,4,9,?,?,?,?,?,?,?
5604,'2019/12/17 19:22:07:160',29,241,32,448,904,903,4,9,?,?,?,?,?,?,?
5605,'2019/12/17 19:22:07:160',29,241,32,448,904,903,4,9,?,?,?,?,?,?,?
5606,'2019/12/17 19:22:07:160',29,241,32,448,904,903,4,9,?,?,?,?,?,?,?
5607,'2019/12/17 19:22:07:160',29,241,32,448,904,903,4,9,?,?,?,?,?,?,?
5608,'2019/12/17 19:22:07:207',29,236,32,448,904,903,4,9,?,?,?,?,?,?,?
5609,'2019/12/17 19:22:07:207',29,236,31,448,904,903,4,9,?,?,?,?,?,?,?
5610,'2019/12/17 19:22:07:207',29,236,31,449,904,903,4,9,?,?,?,?,?,?,?
5611,'2019/12/17 19:22:07:207',29,236,31,449,904,903,4,9,?,?,?,?,?,?,?
5612,'2019/12/17 19:22:07:207',29,236,31,449,904,903,4,9,?,?,?,?,?,?,?
5613,'2019/12/17 19:22:07:207',29,236,31,449,904,903,4,9,?,?,?,?,?,?,?
5614,'2019/12/17 19:22:07:207',29,236,31,449,904,903,4,9,?,?,?,?,?,?,?
5615,'2019/12/17 19:22:07:255',29,232,31,449,904,903,4,9,?,?,?,?,?,?,?
5616,'2019/12/17 19:22:07:255',29,232,31,449,904,903,4,9,?,?,?,?,?,?,?
5617,'2019/12/17 19:22:07:255',29,232,31,450,904,903,4,9,?,?,?,?,?,?,?
5618,'2019/12/17 19:22:07:255',29,232,31,450,903,903,4,9,?,?,?,?,?,?,?
5619,'2019/12/17 19:22:07:256',29,232,31,450,903,903,4,9,?,?,?,?,?,?,?
5620,'2019/12/17 19:22:07:256',29,232,31,450,903,903,4,9,?,?,?,?,?,?,?
5621,'2019/12/17 19:22:07:256',29,232,31,450,903,903,4,9,?,?,?,?,?,?,?
5622,'2019/12/17 19:22:07:303',29,238,31,450,903,903,4,9,?,?,?,?,?,?,?
5623,'2019/12/17 19:22:07:303',29,238,31,450,903,903,4,9,?,?,?,?,?,?,?
5624,'2019/12/17 19:22:07:303',29,238,31,435,903,903,4,9,?,?,?,?,?,?,?
5625,'2019/12/17 19:22:07:303',29,238,31,435,903,903,4,9,?,?,?,?,?,?,?
5626,'2019/12/17 19:22:07:303',29,238,31,435,903,903,4,9,?,?,?,?,?,?,?
5627,'2019/12/17 19:22:07:303',29,238,31,435,903,903,4,9,?,?,?,?,?,?,?
5628,'2019/12/17 19:22:07:303',29,238,31,435,903,903,4,9,?,?,?,?,?,?,?
5629,'2019/12/17 19:22:07:353',29,243,31,435,903,903,4,9,?,?,?,?,?,?,?
5630,'2019/12/17 19:22:07:354',29,243,31,435,903,903,4,9,?,?,?,?,?,?,?
5631,'2019/12/17 19:22:07:354',29,243,31,413,903,903,4,9,?,?,?,?,?,?,?
5632,'2019/12/17 19:22:07:354',29,243,31,413,903,903,4,9,?,?,?,?,?,?,?
5633,'2019/12/17 19:22:07:354',29,243,31,413,903,903,4,9,?,?,?,?,?,?,?
5634,'2019/12/17 19:22:07:354',29,243,31,413,903,903,4,9,?,?,?,?,?,?,?
5635,'2019/12/17 19:22:07:354',29,243,31,413,903,903,4,9,?,?,?,?,?,?,?
5636,'2019/12/17 19:22:07:399',29,247,31,413,903,903,4,9,?,?,?,?,?,?,?
5637,'2019/12/17 19:22:07:399',29,247,31,413,903,903,4,9,?,?,?,?,?,?,?
5638,'2019/12/17 19:22:07:399',29,247,31,425,903,903,4,9,?,?,?,?,?,?,?
5639,'2019/12/17 19:22:07:399',29,247,31,425,904,903,4,9,?,?,?,?,?,?,?
5640,'2019/12/17 19:22:07:399',29,247,31,425,904,903,4,9,?,?,?,?,?,?,?
5641,'2019/12/17 19:22:07:399',29,247,31,425,904,903,4,9,?,?,?,?,?,?,?
5642,'2019/12/17 19:22:07:399',29,247,31,425,904,903,4,9,?,?,?,?,?,?,?
5643,'2019/12/17 19:22:07:450',29,250,31,425,904,903,4,9,?,?,?,?,?,?,?
5644,'2019/12/17 19:22:07:450',29,250,31,425,904,903,4,9,?,?,?,?,?,?,?
5645,'2019/12/17 19:22:07:450',29,250,31,430,904,903,4,9,?,?,?,?,?,?,?
5646,'2019/12/17 19:22:07:450',29,250,31,430,904,903,4,9,?,?,?,?,?,?,?
5647,'2019/12/17 19:22:07:450',29,250,31,430,904,903,4,9,?,?,?,?,?,?,?
5648,'2019/12/17 19:22:07:450',29,250,31,430,904,903,4,9,?,?,?,?,?,?,?
5649,'2019/12/17 19:22:07:450',29,250,31,430,904,903,4,8,?,?,?,?,?,?,?
5650,'2019/12/17 19:22:07:495',29,257,31,430,904,903,4,8,?,?,?,?,?,?,?
5651,'2019/12/17 19:22:07:495',29,257,31,430,904,903,4,8,?,?,?,?,?,?,?
5652,'2019/12/17 19:22:07:495',29,257,31,419,904,903,4,8,?,?,?,?,?,?,?
5653,'2019/12/17 19:22:07:495',29,257,31,419,904,903,4,8,?,?,?,?,?,?,?
5654,'2019/12/17 19:22:07:495',29,257,31,419,904,903,4,8,?,?,?,?,?,?,?
5655,'2019/12/17 19:22:07:495',29,257,31,419,904,903,4,8,?,?,?,?,?,?,?
5656,'2019/12/17 19:22:07:495',29,257,31,419,904,903,4,8,?,?,?,?,?,?,?
5657,'2019/12/17 19:22:07:553',29,266,31,419,904,903,4,8,?,?,?,?,?,?,?
5658,'2019/12/17 19:22:07:553',29,266,31,419,904,903,4,8,?,?,?,?,?,?,?
5659,'2019/12/17 19:22:07:553',29,266,31,411,904,903,4,8,?,?,?,?,?,?,?
5660,'2019/12/17 19:22:07:553',29,266,31,411,904,903,4,8,?,?,?,?,?,?,?
5661,'2019/12/17 19:22:07:553',29,266,31,411,904,903,4,8,?,?,?,?,?,?,?
5662,'2019/12/17 19:22:07:553',29,266,31,411,904,903,4,8,?,?,?,?,?,?,?
5663,'2019/12/17 19:22:07:553',29,266,31,411,904,903,4,8,?,?,?,?,?,?,?
5664,'2019/12/17 19:22:07:595',29,289,31,411,904,903,4,8,?,?,?,?,?,?,?
5665,'2019/12/17 19:22:07:595',29,289,31,411,904,903,4,8,?,?,?,?,?,?,?
5666,'2019/12/17 19:22:07:595',29,289,31,415,904,903,4,8,?,?,?,?,?,?,?
5667,'2019/12/17 19:22:07:595',29,289,31,415,903,903,4,8,?,?,?,?,?,?,?
5668,'2019/12/17 19:22:07:595',29,289,31,415,903,903,4,8,?,?,?,?,?,?,?
5669,'2019/12/17 19:22:07:595',29,289,31,415,903,903,4,8,?,?,?,?,?,?,?
5670,'2019/12/17 19:22:07:595',29,289,31,415,903,903,4,8,?,?,?,?,?,?,?
5671,'2019/12/17 19:22:07:639',29,286,31,415,903,903,4,8,?,?,?,?,?,?,?
5672,'2019/12/17 19:22:07:639',29,286,31,415,903,903,4,8,?,?,?,?,?,?,?
5673,'2019/12/17 19:22:07:639',29,286,31,408,903,903,4,8,?,?,?,?,?,?,?
5674,'2019/12/17 19:22:07:639',29,286,31,408,904,903,4,8,?,?,?,?,?,?,?
5675,'2019/12/17 19:22:07:639',29,286,31,408,904,903,4,8,?,?,?,?,?,?,?
5676,'2019/12/17 19:22:07:639',29,286,31,408,904,903,4,8,?,?,?,?,?,?,?
5677,'2019/12/17 19:22:07:639',29,286,31,408,904,903,4,8,?,?,?,?,?,?,?
5678,'2019/12/17 19:22:07:696',29,295,31,408,904,903,4,8,?,?,?,?,?,?,?
5679,'2019/12/17 19:22:07:696',29,295,31,408,904,903,4,8,?,?,?,?,?,?,?
5680,'2019/12/17 19:22:07:696',29,295,31,399,904,903,4,8,?,?,?,?,?,?,?
5681,'2019/12/17 19:22:07:696',29,295,31,399,904,903,4,8,?,?,?,?,?,?,?
5682,'2019/12/17 19:22:07:697',29,295,31,399,904,903,4,8,?,?,?,?,?,?,?
5683,'2019/12/17 19:22:07:697',29,295,31,399,904,903,4,8,?,?,?,?,?,?,?
5684,'2019/12/17 19:22:07:697',29,295,31,399,904,903,4,8,?,?,?,?,?,?,?
5685,'2019/12/17 19:22:07:734',29,301,31,399,904,903,4,8,?,?,?,?,?,?,?
5686,'2019/12/17 19:22:07:734',29,301,31,399,904,903,4,8,?,?,?,?,?,?,?
5687,'2019/12/17 19:22:07:734',29,301,31,405,904,903,4,8,?,?,?,?,?,?,?
5688,'2019/12/17 19:22:07:734',29,301,31,405,903,903,4,8,?,?,?,?,?,?,?
5689,'2019/12/17 19:22:07:734',29,301,31,405,903,903,4,8,?,?,?,?,?,?,?
5690,'2019/12/17 19:22:07:734',29,301,31,405,903,903,4,8,?,?,?,?,?,?,?
5691,'2019/12/17 19:22:07:734',29,301,31,405,903,903,4,8,?,?,?,?,?,?,?
5692,'2019/12/17 19:22:07:784',29,311,31,405,903,903,4,8,?,?,?,?,?,?,?
5693,'2019/12/17 19:22:07:784',29,311,32,405,903,903,4,8,?,?,?,?,?,?,?
5694,'2019/12/17 19:22:07:784',29,311,32,401,903,903,4,8,?,?,?,?,?,?,?
5695,'2019/12/17 19:22:07:784',29,311,32,401,903,903,4,8,?,?,?,?,?,?,?
5696,'2019/12/17 19:22:07:784',29,311,32,401,903,903,4,8,?,?,?,?,?,?,?
5697,'2019/12/17 19:22:07:784',29,311,32,401,903,903,4,8,?,?,?,?,?,?,?
5698,'2019/12/17 19:22:07:784',29,311,32,401,903,903,4,8,?,?,?,?,?,?,?
5699,'2019/12/17 19:22:07:835',29,305,32,401,903,903,4,8,?,?,?,?,?,?,?
5700,'2019/12/17 19:22:07:835',29,305,32,401,903,903,4,8,?,?,?,?,?,?,?
5701,'2019/12/17 19:22:07:835',29,305,32,404,903,903,4,8,?,?,?,?,?,?,?
5702,'2019/12/17 19:22:07:835',29,305,32,404,903,903,4,8,?,?,?,?,?,?,?
5703,'2019/12/17 19:22:07:835',29,305,32,404,903,903,4,8,?,?,?,?,?,?,?
5704,'2019/12/17 19:22:07:835',29,305,32,404,903,903,4,8,?,?,?,?,?,?,?
5705,'2019/12/17 19:22:07:835',29,305,32,404,903,903,4,8,?,?,?,?,?,?,?
5706,'2019/12/17 19:22:07:878',29,307,32,404,903,903,4,8,?,?,?,?,?,?,?
5707,'2019/12/17 19:22:07:878',29,307,32,404,903,903,4,8,?,?,?,?,?,?,?
5708,'2019/12/17 19:22:07:878',29,307,32,389,903,903,4,8,?,?,?,?,?,?,?
5709,'2019/12/17 19:22:07:878',29,307,32,389,903,903,4,8,?,?,?,?,?,?,?
5710,'2019/12/17 19:22:07:878',29,307,32,389,903,903,4,8,?,?,?,?,?,?,?
5711,'2019/12/17 19:22:07:878',29,307,32,389,903,903,4,8,?,?,?,?,?,?,?
5712,'2019/12/17 19:22:07:878',29,307,32,389,903,903,4,8,?,?,?,?,?,?,?
5713,'2019/12/17 19:22:07:926',29,311,32,389,903,903,4,8,?,?,?,?,?,?,?
5714,'2019/12/17 19:22:07:926',29,311,34,389,903,903,4,8,?,?,?,?,?,?,?
5715,'2019/12/17 19:22:07:926',29,311,34,380,903,903,4,8,?,?,?,?,?,?,?
5716,'2019/12/17 19:22:07:926',29,311,34,380,903,903,4,8,?,?,?,?,?,?,?
5717,'2019/12/17 19:22:07:926',29,311,34,380,903,903,4,8,?,?,?,?,?,?,?
5718,'2019/12/17 19:22:07:926',29,311,34,380,903,903,4,8,?,?,?,?,?,?,?
5719,'2019/12/17 19:22:07:926',29,311,34,380,903,903,4,8,?,?,?,?,?,?,?
5720,'2019/12/17 19:22:07:974',29,309,34,380,903,903,4,8,?,?,?,?,?,?,?
5721,'2019/12/17 19:22:07:974',29,309,36,380,903,903,4,8,?,?,?,?,?,?,?
5722,'2019/12/17 19:22:07:974',29,309,36,386,903,903,4,8,?,?,?,?,?,?,?
5723,'2019/12/17 19:22:07:974',29,309,36,386,903,903,4,8,?,?,?,?,?,?,?
5724,'2019/12/17 19:22:07:974',29,309,36,386,903,903,4,8,?,?,?,?,?,?,?
5725,'2019/12/17 19:22:07:974',29,309,36,386,903,903,4,8,?,?,?,?,?,?,?
5726,'2019/12/17 19:22:07:974',29,309,36,386,903,903,4,8,?,?,?,?,?,?,?
5727,'2019/12/17 19:22:08:021',29,307,36,386,903,903,4,8,?,?,?,?,?,?,?
5728,'2019/12/17 19:22:08:022',29,307,36,386,903,903,4,8,?,?,?,?,?,?,?
5729,'2019/12/17 19:22:08:022',29,307,36,378,903,903,4,8,?,?,?,?,?,?,?
5730,'2019/12/17 19:22:08:022',29,307,36,378,903,903,4,8,?,?,?,?,?,?,?
5731,'2019/12/17 19:22:08:022',29,307,36,378,903,903,4,8,?,?,?,?,?,?,?
5732,'2019/12/17 19:22:08:022',29,307,36,378,903,903,4,8,?,?,?,?,?,?,?
5733,'2019/12/17 19:22:08:022',29,307,36,378,903,903,4,8,?,?,?,?,?,?,?
5734,'2019/12/17 19:22:08:071',29,303,36,378,903,903,4,8,?,?,?,?,?,?,?
5735,'2019/12/17 19:22:08:071',29,303,36,378,903,903,4,8,?,?,?,?,?,?,?
5736,'2019/12/17 19:22:08:071',29,303,36,365,903,903,4,8,?,?,?,?,?,?,?
5737,'2019/12/17 19:22:08:071',29,303,36,365,904,903,4,8,?,?,?,?,?,?,?
5738,'2019/12/17 19:22:08:071',29,303,36,365,904,903,4,8,?,?,?,?,?,?,?
5739,'2019/12/17 19:22:08:071',29,303,36,365,904,903,4,8,?,?,?,?,?,?,?
5740,'2019/12/17 19:22:08:071',29,303,36,365,904,903,4,8,?,?,?,?,?,?,?
5741,'2019/12/17 19:22:08:117',29,307,36,365,904,903,4,8,?,?,?,?,?,?,?
5742,'2019/12/17 19:22:08:117',29,307,36,365,904,903,4,8,?,?,?,?,?,?,?
5743,'2019/12/17 19:22:08:118',29,307,36,361,904,903,4,8,?,?,?,?,?,?,?
5744,'2019/12/17 19:22:08:118',29,307,36,361,903,903,4,8,?,?,?,?,?,?,?
5745,'2019/12/17 19:22:08:118',29,307,36,361,903,903,4,8,?,?,?,?,?,?,?
5746,'2019/12/17 19:22:08:118',29,307,36,361,903,903,4,8,?,?,?,?,?,?,?
5747,'2019/12/17 19:22:08:118',29,307,36,361,903,903,4,8,?,?,?,?,?,?,?
5748,'2019/12/17 19:22:08:167',29,314,36,361,903,903,4,8,?,?,?,?,?,?,?
5749,'2019/12/17 19:22:08:167',29,314,36,361,903,903,4,8,?,?,?,?,?,?,?
5750,'2019/12/17 19:22:08:167',29,314,36,374,903,903,4,8,?,?,?,?,?,?,?
5751,'2019/12/17 19:22:08:167',29,314,36,374,903,903,4,8,?,?,?,?,?,?,?
5752,'2019/12/17 19:22:08:167',29,314,36,374,903,903,4,8,?,?,?,?,?,?,?
5753,'2019/12/17 19:22:08:167',29,314,36,374,903,903,4,8,?,?,?,?,?,?,?
5754,'2019/12/17 19:22:08:167',29,314,36,374,903,903,4,8,?,?,?,?,?,?,?
5755,'2019/12/17 19:22:08:213',29,336,36,374,903,903,4,8,?,?,?,?,?,?,?
5756,'2019/12/17 19:22:08:213',29,336,36,374,903,903,4,8,?,?,?,?,?,?,?
5757,'2019/12/17 19:22:08:214',29,336,36,374,903,903,4,8,?,?,?,?,?,?,?
5758,'2019/12/17 19:22:08:214',29,336,36,374,904,903,4,8,?,?,?,?,?,?,?
5759,'2019/12/17 19:22:08:214',29,336,36,374,904,902,4,8,?,?,?,?,?,?,?
5760,'2019/12/17 19:22:08:214',29,336,36,374,904,902,4,8,?,?,?,?,?,?,?
5761,'2019/12/17 19:22:08:215',29,336,36,374,904,902,4,8,?,?,?,?,?,?,?
5762,'2019/12/17 19:22:08:262',29,342,36,374,904,902,4,8,?,?,?,?,?,?,?
5763,'2019/12/17 19:22:08:262',29,342,37,374,904,902,4,8,?,?,?,?,?,?,?
5764,'2019/12/17 19:22:08:262',29,342,37,376,904,902,4,8,?,?,?,?,?,?,?
5765,'2019/12/17 19:22:08:262',29,342,37,376,903,902,4,8,?,?,?,?,?,?,?
5766,'2019/12/17 19:22:08:262',29,342,37,376,903,902,4,8,?,?,?,?,?,?,?
5767,'2019/12/17 19:22:08:262',29,342,37,376,903,902,4,8,?,?,?,?,?,?,?
5768,'2019/12/17 19:22:08:262',29,342,37,376,903,902,4,9,?,?,?,?,?,?,?
5769,'2019/12/17 19:22:08:311',29,347,37,376,903,902,4,9,?,?,?,?,?,?,?
5770,'2019/12/17 19:22:08:311',29,347,37,376,903,902,4,9,?,?,?,?,?,?,?
5771,'2019/12/17 19:22:08:311',29,347,37,395,903,902,4,9,?,?,?,?,?,?,?
5772,'2019/12/17 19:22:08:311',29,347,37,395,903,902,4,9,?,?,?,?,?,?,?
5773,'2019/12/17 19:22:08:311',29,347,37,395,903,902,4,9,?,?,?,?,?,?,?
5774,'2019/12/17 19:22:08:311',29,347,37,395,903,902,4,9,?,?,?,?,?,?,?
5775,'2019/12/17 19:22:08:311',29,347,37,395,903,902,4,9,?,?,?,?,?,?,?
5776,'2019/12/17 19:22:08:366',29,360,37,395,903,902,4,9,?,?,?,?,?,?,?
5777,'2019/12/17 19:22:08:366',29,360,37,395,903,902,4,9,?,?,?,?,?,?,?
5778,'2019/12/17 19:22:08:366',29,360,37,392,903,902,4,9,?,?,?,?,?,?,?
5779,'2019/12/17 19:22:08:366',29,360,37,392,903,902,4,9,?,?,?,?,?,?,?
5780,'2019/12/17 19:22:08:366',29,360,37,392,903,901,4,9,?,?,?,?,?,?,?
5781,'2019/12/17 19:22:08:366',29,360,37,392,903,901,4,9,?,?,?,?,?,?,?
5782,'2019/12/17 19:22:08:366',29,360,37,392,903,901,4,9,?,?,?,?,?,?,?
5783,'2019/12/17 19:22:08:414',29,385,37,392,903,901,4,9,?,?,?,?,?,?,?
5784,'2019/12/17 19:22:08:414',29,385,36,392,903,901,4,9,?,?,?,?,?,?,?
5785,'2019/12/17 19:22:08:414',29,385,36,389,903,901,4,9,?,?,?,?,?,?,?
5786,'2019/12/17 19:22:08:414',29,385,36,389,903,901,4,9,?,?,?,?,?,?,?
5787,'2019/12/17 19:22:08:414',29,385,36,389,903,901,4,9,?,?,?,?,?,?,?
5788,'2019/12/17 19:22:08:414',29,385,36,389,903,901,4,9,?,?,?,?,?,?,?
5789,'2019/12/17 19:22:08:414',29,385,36,389,903,901,4,9,?,?,?,?,?,?,?
5790,'2019/12/17 19:22:08:452',29,386,36,389,903,901,4,9,?,?,?,?,?,?,?
5791,'2019/12/17 19:22:08:453',29,386,34,389,903,901,4,9,?,?,?,?,?,?,?
5792,'2019/12/17 19:22:08:453',29,386,34,381,903,901,4,9,?,?,?,?,?,?,?
5793,'2019/12/17 19:22:08:453',29,386,34,381,903,901,4,9,?,?,?,?,?,?,?
5794,'2019/12/17 19:22:08:453',29,386,34,381,903,901,4,9,?,?,?,?,?,?,?
5795,'2019/12/17 19:22:08:453',29,386,34,381,903,901,4,9,?,?,?,?,?,?,?
5796,'2019/12/17 19:22:08:453',29,386,34,381,903,901,4,9,?,?,?,?,?,?,?
5797,'2019/12/17 19:22:08:503',29,408,34,381,903,901,4,9,?,?,?,?,?,?,?
5798,'2019/12/17 19:22:08:503',29,408,34,381,903,901,4,9,?,?,?,?,?,?,?
5799,'2019/12/17 19:22:08:503',29,408,34,396,903,901,4,9,?,?,?,?,?,?,?
5800,'2019/12/17 19:22:08:503',29,408,34,396,903,901,4,9,?,?,?,?,?,?,?
5801,'2019/12/17 19:22:08:503',29,408,34,396,903,900,4,9,?,?,?,?,?,?,?
5802,'2019/12/17 19:22:08:503',29,408,34,396,903,900,4,9,?,?,?,?,?,?,?
5803,'2019/12/17 19:22:08:503',29,408,34,396,903,900,4,9,?,?,?,?,?,?,?
5804,'2019/12/17 19:22:08:552',29,416,34,396,903,900,4,9,?,?,?,?,?,?,?
5805,'2019/12/17 19:22:08:552',29,416,34,396,903,900,4,9,?,?,?,?,?,?,?
5806,'2019/12/17 19:22:08:552',29,416,34,412,903,900,4,9,?,?,?,?,?,?,?
5807,'2019/12/17 19:22:08:552',29,416,34,412,903,900,4,9,?,?,?,?,?,?,?
5808,'2019/12/17 19:22:08:552',29,416,34,412,903,899,4,9,?,?,?,?,?,?,?
5809,'2019/12/17 19:22:08:552',29,416,34,412,903,899,4,9,?,?,?,?,?,?,?
5810,'2019/12/17 19:22:08:552',29,416,34,412,903,899,4,8,?,?,?,?,?,?,?
5811,'2019/12/17 19:22:08:597',29,427,34,412,903,899,4,8,?,?,?,?,?,?,?
5812,'2019/12/17 19:22:08:597',29,427,33,412,903,899,4,8,?,?,?,?,?,?,?
5813,'2019/12/17 19:22:08:597',29,427,33,428,903,899,4,8,?,?,?,?,?,?,?
5814,'2019/12/17 19:22:08:597',29,427,33,428,903,899,4,8,?,?,?,?,?,?,?
5815,'2019/12/17 19:22:08:597',29,427,33,428,903,899,4,8,?,?,?,?,?,?,?
5816,'2019/12/17 19:22:08:597',29,427,33,428,903,899,4,8,?,?,?,?,?,?,?
5817,'2019/12/17 19:22:08:597',29,427,33,428,903,899,4,8,?,?,?,?,?,?,?
5818,'2019/12/17 19:22:08:645',29,422,33,428,903,899,4,8,?,?,?,?,?,?,?
5819,'2019/12/17 19:22:08:645',29,422,33,428,903,899,4,8,?,?,?,?,?,?,?
5820,'2019/12/17 19:22:08:645',29,422,33,423,903,899,4,8,?,?,?,?,?,?,?
5821,'2019/12/17 19:22:08:645',29,422,33,423,903,899,4,8,?,?,?,?,?,?,?
5822,'2019/12/17 19:22:08:645',29,422,33,423,903,898,4,8,?,?,?,?,?,?,?
5823,'2019/12/17 19:22:08:645',29,422,33,423,903,898,4,8,?,?,?,?,?,?,?
5824,'2019/12/17 19:22:08:645',29,422,33,423,903,898,4,8,?,?,?,?,?,?,?
5825,'2019/12/17 19:22:08:692',29,418,33,423,903,898,4,8,?,?,?,?,?,?,?
5826,'2019/12/17 19:22:08:692',29,418,33,423,903,898,4,8,?,?,?,?,?,?,?
5827,'2019/12/17 19:22:08:692',29,418,33,424,903,898,4,8,?,?,?,?,?,?,?
5828,'2019/12/17 19:22:08:692',29,418,33,424,903,898,4,8,?,?,?,?,?,?,?
5829,'2019/12/17 19:22:08:692',29,418,33,424,903,897,4,8,?,?,?,?,?,?,?
5830,'2019/12/17 19:22:08:692',29,418,33,424,903,897,4,8,?,?,?,?,?,?,?
5831,'2019/12/17 19:22:08:692',29,418,33,424,903,897,4,8,?,?,?,?,?,?,?
5832,'2019/12/17 19:22:08:739',29,416,33,424,903,897,4,8,?,?,?,?,?,?,?
5833,'2019/12/17 19:22:08:739',29,416,34,424,903,897,4,8,?,?,?,?,?,?,?
5834,'2019/12/17 19:22:08:740',29,416,34,430,903,897,4,8,?,?,?,?,?,?,?
5835,'2019/12/17 19:22:08:740',29,416,34,430,903,897,4,8,?,?,?,?,?,?,?
5836,'2019/12/17 19:22:08:740',29,416,34,430,903,896,4,8,?,?,?,?,?,?,?
5837,'2019/12/17 19:22:08:740',29,416,34,430,903,896,4,8,?,?,?,?,?,?,?
5838,'2019/12/17 19:22:08:740',29,416,34,430,903,896,4,8,?,?,?,?,?,?,?
5839,'2019/12/17 19:22:08:787',29,412,34,430,903,896,4,8,?,?,?,?,?,?,?
5840,'2019/12/17 19:22:08:788',29,412,35,430,903,896,4,8,?,?,?,?,?,?,?
5841,'2019/12/17 19:22:08:788',29,412,35,413,903,896,4,8,?,?,?,?,?,?,?
5842,'2019/12/17 19:22:08:788',29,412,35,413,903,896,4,8,?,?,?,?,?,?,?
5843,'2019/12/17 19:22:08:788',29,412,35,413,903,896,4,8,?,?,?,?,?,?,?
5844,'2019/12/17 19:22:08:788',29,412,35,413,903,896,4,8,?,?,?,?,?,?,?
5845,'2019/12/17 19:22:08:788',29,412,35,413,903,896,4,8,?,?,?,?,?,?,?
5846,'2019/12/17 19:22:08:835',29,413,35,413,903,896,4,8,?,?,?,?,?,?,?
5847,'2019/12/17 19:22:08:836',29,413,35,413,903,896,4,8,?,?,?,?,?,?,?
5848,'2019/12/17 19:22:08:836',29,413,35,428,903,896,4,8,?,?,?,?,?,?,?
5849,'2019/12/17 19:22:08:836',29,413,35,428,903,896,4,8,?,?,?,?,?,?,?
5850,'2019/12/17 19:22:08:836',29,413,35,428,903,895,4,8,?,?,?,?,?,?,?
5851,'2019/12/17 19:22:08:836',29,413,35,428,903,895,4,8,?,?,?,?,?,?,?
5852,'2019/12/17 19:22:08:836',29,413,35,428,903,895,4,8,?,?,?,?,?,?,?
