@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute helper-1 numeric
@attribute helper-2 numeric
@attribute helper-3 numeric
@attribute helper-4 numeric
@attribute helper-5 numeric
@attribute helper-6 numeric
@attribute helper-7 numeric
@attribute processing-1 numeric
@attribute processing-2 numeric
@attribute processing-3 numeric
@attribute processing-4 numeric
@attribute processing-5 numeric
@attribute processing-6 numeric
@attribute processing-7 numeric
@attribute processing-8 numeric
@attribute processing-9 numeric
@attribute processing-10 numeric

@data
1527,'2021/10/25 17:15:27:260',19,1104,498,375,706,1054,740,2,?,?,?,?,?,1,0,?,?,?
1528,'2021/10/25 17:15:27:416',19,1125,614,354,774,1054,672,2,?,?,?,?,?,1,0,?,?,?
1529,'2021/10/25 17:15:27:574',19,1125,689,332,814,1056,607,2,?,?,?,?,?,1,0,?,?,?
1530,'2021/10/25 17:15:27:729',19,1125,723,334,858,1057,525,2,?,?,?,?,?,1,0,?,?,?
1531,'2021/10/25 17:15:27:884',19,1125,731,309,874,1058,459,1,?,?,?,?,?,1,0,?,?,?
1532,'2021/10/25 17:15:28:038',19,1125,794,311,891,1058,450,1,?,?,?,?,?,1,0,?,?,?
1533,'2021/10/25 17:15:28:196',19,1125,844,327,905,1058,458,1,?,?,?,?,?,1,0,?,?,?
1534,'2021/10/25 17:15:28:353',19,1125,893,335,899,1057,501,1,?,?,?,?,?,1,0,?,?,?
1535,'2021/10/25 17:15:28:510',19,1125,873,350,887,1057,555,2,?,?,?,?,?,1,0,?,?,?
1536,'2021/10/25 17:15:28:666',19,1125,851,359,874,1056,613,2,?,?,?,?,?,1,0,?,?,?
1537,'2021/10/25 17:15:28:821',19,1125,828,335,870,1056,620,2,?,?,?,?,?,1,0,?,?,?
1538,'2021/10/25 17:15:28:975',19,1125,827,332,873,1056,623,2,?,?,?,?,?,1,0,?,?,?
1539,'2021/10/25 17:15:29:131',19,1125,807,306,876,1056,613,2,?,?,?,?,?,1,0,?,?,?
1540,'2021/10/25 17:15:29:288',19,1125,798,261,880,1056,604,2,?,?,?,?,?,1,0,?,?,?
1541,'2021/10/25 17:15:29:443',19,1125,765,245,880,1056,607,2,?,?,?,?,?,1,0,?,?,?
1542,'2021/10/25 17:15:29:601',19,1125,751,250,877,1056,612,2,?,?,?,?,?,1,0,?,?,?
1543,'2021/10/25 17:15:29:755',19,1125,737,268,875,1055,619,1,?,?,?,?,?,1,0,?,?,?
1544,'2021/10/25 17:15:29:912',19,1125,709,312,873,1055,621,1,?,?,?,?,?,1,0,?,?,?
1545,'2021/10/25 17:15:30:067',19,1125,667,372,877,1055,625,1,?,?,?,?,?,1,0,?,?,?
1546,'2021/10/25 17:15:30:223',19,1125,631,398,879,1056,626,2,?,?,?,?,?,1,0,?,?,?
1547,'2021/10/25 17:15:30:379',19,1125,598,401,878,1056,629,2,?,?,?,?,?,1,0,?,?,?
1548,'2021/10/25 17:15:30:535',19,1125,575,358,874,1055,628,2,?,?,?,?,?,1,0,?,?,?
1549,'2021/10/25 17:15:30:692',19,1125,559,333,869,1055,624,1,?,?,?,?,?,1,0,?,?,?
1550,'2021/10/25 17:15:30:846',19,1125,581,311,865,1055,622,1,?,?,?,?,?,1,0,?,?,?
1551,'2021/10/25 17:15:31:000',19,1125,633,307,856,1054,626,1,?,?,?,?,?,1,0,?,?,?
1552,'2021/10/25 17:15:31:155',19,1125,605,291,845,1054,633,2,?,?,?,?,?,1,0,?,?,?
1553,'2021/10/25 17:15:31:310',19,1125,543,260,838,1053,642,2,?,?,?,?,?,1,0,?,?,?
1554,'2021/10/25 17:15:31:465',19,1122,427,219,841,1053,631,2,?,?,?,?,?,1,0,?,?,?
1555,'2021/10/25 17:15:31:620',19,1051,268,173,854,1052,607,2,?,?,?,?,?,1,0,?,?,?
1556,'2021/10/25 17:15:31:776',19,909,178,151,874,1050,556,2,?,?,?,?,?,1,0,?,?,?
1557,'2021/10/25 17:18:15:947',20,49,37,48,951,1053,708,2,?,?,?,?,?,?,?,1,?,?
1558,'2021/10/25 17:18:16:103',20,49,38,48,952,1053,710,2,?,?,?,?,?,?,?,1,?,?
1559,'2021/10/25 17:18:16:259',20,50,38,51,952,1053,711,2,?,?,?,?,?,?,?,1,?,?
1560,'2021/10/25 17:18:16:415',20,50,38,52,953,1053,714,2,?,?,?,?,?,?,?,1,?,?
1561,'2021/10/25 17:18:16:570',20,50,38,56,953,1053,713,2,?,?,?,?,?,?,?,1,?,?
1562,'2021/10/25 17:18:16:726',20,48,37,59,954,1053,711,2,?,?,?,?,?,?,?,1,?,?
1563,'2021/10/25 17:18:16:883',20,47,37,68,955,1053,705,2,?,?,?,?,?,?,?,1,?,?
1564,'2021/10/25 17:18:17:038',20,49,37,72,956,1053,700,2,?,?,?,?,?,?,?,1,?,?
1565,'2021/10/25 17:18:17:191',20,51,37,80,956,1053,698,2,?,?,?,?,?,?,?,1,?,?
1566,'2021/10/25 17:18:17:350',20,51,42,87,957,1053,691,2,?,?,?,?,?,?,?,1,?,?
1567,'2021/10/25 17:18:17:505',20,51,47,85,958,1053,695,2,?,?,?,?,?,?,?,1,?,?
1568,'2021/10/25 17:18:17:660',20,51,54,86,958,1053,694,1,?,?,?,?,?,?,?,1,?,?
1569,'2021/10/25 17:18:17:814',20,52,58,83,960,1053,694,2,?,?,?,?,?,?,?,1,?,?
1570,'2021/10/25 17:18:17:970',20,51,57,81,961,1053,701,2,?,?,?,?,?,?,?,1,?,?
1571,'2021/10/25 17:18:18:125',20,49,52,78,961,1053,703,2,?,?,?,?,?,?,?,1,?,?
1572,'2021/10/25 17:18:18:281',20,48,46,73,961,1053,711,2,?,?,?,?,?,?,?,1,?,?
1573,'2021/10/25 17:18:18:436',20,49,41,66,960,1052,713,2,?,?,?,?,?,?,?,1,?,?
1574,'2021/10/25 17:18:18:592',20,53,39,60,960,1052,713,2,?,?,?,?,?,?,?,1,?,?
1575,'2021/10/25 17:18:18:748',20,57,38,57,960,1052,712,2,?,?,?,?,?,?,?,1,?,?
1576,'2021/10/25 17:18:18:903',20,94,49,53,957,1052,708,2,?,?,?,?,?,?,?,1,?,?
1577,'2021/10/25 17:18:19:058',20,161,73,51,953,1052,707,2,?,?,?,?,?,?,?,1,?,?
1578,'2021/10/25 17:18:19:212',20,260,115,49,950,1052,708,2,?,?,?,?,?,?,?,1,?,?
1579,'2021/10/25 17:18:19:367',20,480,189,46,945,1052,715,2,?,?,?,?,?,?,?,1,?,?
1580,'2021/10/25 17:18:19:523',20,709,308,45,943,1052,720,2,?,?,?,?,?,?,?,1,?,?
1581,'2021/10/25 17:18:19:679',20,911,401,45,943,1052,727,2,?,?,?,?,?,?,?,1,?,?
1582,'2021/10/25 17:18:19:834',20,925,411,45,946,1053,731,2,?,?,?,?,?,?,?,1,?,?
1583,'2021/10/25 17:18:19:989',20,805,370,44,951,1052,740,2,?,?,?,?,?,?,?,1,?,?
1584,'2021/10/25 17:18:20:144',20,600,271,44,955,1052,738,2,?,?,?,?,?,?,?,1,?,?
1585,'2021/10/25 17:18:20:300',20,426,212,45,955,1052,738,2,?,?,?,?,?,?,?,1,?,?
1586,'2021/10/25 17:18:20:455',20,301,190,46,955,1052,739,2,?,?,?,?,?,?,?,1,?,?
1587,'2021/10/25 17:18:20:609',20,222,168,47,954,1052,739,1,?,?,?,?,?,?,?,1,?,?
1588,'2021/10/25 17:18:20:763',20,198,163,49,953,1052,741,2,?,?,?,?,?,?,?,1,?,?
1589,'2021/10/25 17:18:20:919',20,168,165,48,952,1052,743,2,?,?,?,?,?,?,?,1,?,?
1590,'2021/10/25 17:18:21:074',20,164,161,49,951,1052,743,2,?,?,?,?,?,?,?,1,?,?
1591,'2021/10/25 17:18:21:230',20,166,158,45,952,1052,743,2,?,?,?,?,?,?,?,1,?,?
1592,'2021/10/25 17:18:21:384',20,161,148,44,954,1052,742,1,?,?,?,?,?,?,?,1,?,?
1593,'2021/10/25 17:18:21:541',20,169,141,43,955,1053,740,2,?,?,?,?,?,?,?,1,?,?
1594,'2021/10/25 17:18:21:696',20,171,138,43,955,1053,738,2,?,?,?,?,?,?,?,1,?,?
1595,'2021/10/25 17:18:21:850',20,174,137,44,955,1053,737,2,?,?,?,?,?,?,?,1,?,?
1596,'2021/10/25 17:18:22:005',20,181,132,46,954,1053,734,2,?,?,?,?,?,?,?,1,?,?
1597,'2021/10/25 17:18:22:161',20,178,128,50,953,1053,732,2,?,?,?,?,?,?,?,1,?,?
1598,'2021/10/25 17:18:22:316',20,182,122,52,953,1053,732,2,?,?,?,?,?,?,?,1,?,?
1599,'2021/10/25 17:18:22:471',20,166,115,56,952,1053,730,2,?,?,?,?,?,?,?,1,?,?
1600,'2021/10/25 17:18:22:628',20,162,111,59,951,1052,738,2,?,?,?,?,?,?,?,1,?,?
1601,'2021/10/25 17:18:22:784',20,160,109,62,950,1053,741,1,?,?,?,?,?,?,?,1,?,?
1602,'2021/10/25 17:18:22:940',20,150,107,64,951,1053,745,1,?,?,?,?,?,?,?,1,?,?
1603,'2021/10/25 17:18:23:094',20,151,103,61,952,1053,754,2,?,?,?,?,?,?,?,1,?,?
1604,'2021/10/25 17:18:23:249',20,150,108,59,953,1053,753,2,?,?,?,?,?,?,?,1,?,?
1605,'2021/10/25 17:18:23:405',20,162,104,58,955,1053,753,2,?,?,?,?,?,?,?,1,?,?
1606,'2021/10/25 17:18:23:562',20,164,99,58,955,1053,752,2,?,?,?,?,?,?,?,1,?,?
1607,'2021/10/25 17:18:23:718',20,170,100,58,956,1053,751,2,?,?,?,?,?,?,?,1,?,?
1608,'2021/10/25 17:18:23:872',20,170,92,56,957,1053,750,2,?,?,?,?,?,?,?,1,?,?
1609,'2021/10/25 17:18:24:030',20,159,93,52,957,1053,746,2,?,?,?,?,?,?,?,1,?,?
1610,'2021/10/25 17:18:24:185',20,164,93,49,959,1053,739,2,?,?,?,?,?,?,?,1,?,?
1611,'2021/10/25 17:18:24:341',20,167,98,46,959,1053,732,2,?,?,?,?,?,?,?,1,?,?
1612,'2021/10/25 17:18:24:497',20,161,99,45,960,1053,729,2,?,?,?,?,?,?,?,1,?,?
1613,'2021/10/25 17:18:24:651',20,166,100,45,960,1053,732,2,?,?,?,?,?,?,?,1,?,?
1614,'2021/10/25 17:18:24:805',20,168,109,45,959,1053,738,2,?,?,?,?,?,?,?,1,?,?
1615,'2021/10/25 17:18:24:962',20,164,106,45,959,1053,744,2,?,?,?,?,?,?,?,1,?,?
1616,'2021/10/25 17:18:25:118',20,159,105,46,958,1053,745,2,?,?,?,?,?,?,?,1,?,?
1617,'2021/10/25 17:18:25:273',20,151,107,45,958,1053,745,1,?,?,?,?,?,?,?,1,?,?
1618,'2021/10/25 17:18:25:429',20,157,104,46,957,1053,745,1,?,?,?,?,?,?,?,1,?,?
1619,'2021/10/25 17:18:25:584',20,167,104,47,957,1053,745,1,?,?,?,?,?,?,?,1,?,?
1620,'2021/10/25 17:18:25:738',20,171,102,49,956,1053,745,2,?,?,?,?,?,?,?,1,?,?
1621,'2021/10/25 17:18:25:893',20,171,100,50,956,1053,745,2,?,?,?,?,?,?,?,1,?,?
1622,'2021/10/25 17:18:26:048',20,164,102,51,956,1053,744,2,?,?,?,?,?,?,?,1,?,?
1623,'2021/10/25 17:18:26:205',20,165,105,49,956,1053,745,2,?,?,?,?,?,?,?,1,?,?
1624,'2021/10/25 17:18:26:360',20,161,106,48,956,1053,744,2,?,?,?,?,?,?,?,1,?,?
1625,'2021/10/25 17:18:26:516',20,164,108,48,956,1053,743,2,?,?,?,?,?,?,?,1,?,?
1626,'2021/10/25 17:18:26:671',20,169,108,49,957,1053,743,2,?,?,?,?,?,?,?,1,?,?
1627,'2021/10/25 17:18:26:825',20,160,109,49,958,1053,744,2,?,?,?,?,?,?,?,1,?,?
1628,'2021/10/25 17:18:26:980',20,154,109,49,959,1053,747,2,?,?,?,?,?,?,?,1,?,?
1629,'2021/10/25 17:18:27:137',20,166,112,50,959,1053,752,1,?,?,?,?,?,?,?,1,?,?
1630,'2021/10/25 17:18:27:292',20,170,110,51,958,1053,754,2,?,?,?,?,?,?,?,1,?,?
1631,'2021/10/25 17:18:27:447',20,174,103,51,957,1053,756,2,?,?,?,?,?,?,?,1,?,?
1632,'2021/10/25 17:18:27:600',20,176,100,55,956,1053,759,2,?,?,?,?,?,?,?,1,?,?
1633,'2021/10/25 17:18:27:756',20,172,92,53,955,1053,761,2,?,?,?,?,?,?,?,1,?,?
1634,'2021/10/25 17:18:27:911',20,174,95,54,954,1053,763,2,?,?,?,?,?,?,?,1,?,?
1635,'2021/10/25 17:18:28:066',20,177,106,52,954,1053,764,1,?,?,?,?,?,?,?,1,?,?
1636,'2021/10/25 17:18:28:222',20,156,105,51,951,1052,762,1,?,?,?,?,?,?,?,1,?,?
1637,'2021/10/25 17:18:28:377',20,148,110,53,950,1052,760,1,?,?,?,?,?,?,?,1,?,?
1638,'2021/10/25 17:18:28:533',20,144,108,52,949,1052,759,1,?,?,?,?,?,?,?,1,?,?
1639,'2021/10/25 17:19:21:097',21,205,64,736,739,1056,626,1,?,?,?,?,?,?,?,0.04,?,?
1640,'2021/10/25 17:19:21:252',21,184,59,805,727,1057,596,1,?,?,?,?,?,?,?,0.04,?,?
1641,'2021/10/25 17:19:21:407',21,190,59,788,694,1058,598,2,?,?,?,?,?,?,?,0.04,?,?
1642,'2021/10/25 17:19:21:561',21,183,53,803,620,1058,642,1,?,?,?,?,?,?,?,0.04,?,?
1643,'2021/10/25 17:19:21:717',21,157,54,729,554,1058,701,1,?,?,?,?,?,?,?,0.04,?,?
1644,'2021/10/25 17:19:21:873',21,130,42,648,523,1058,726,2,?,?,?,?,?,?,?,0.04,?,?
1645,'2021/10/25 17:19:22:027',21,115,42,605,531,1058,712,1,?,?,?,?,?,?,?,0.04,?,?
1646,'2021/10/25 17:19:22:182',21,102,46,577,592,1058,683,1,?,?,?,?,?,?,?,0.04,?,?
1647,'2021/10/25 17:19:22:338',21,82,51,597,617,1058,674,1,?,?,?,?,?,?,?,0.04,?,?
1648,'2021/10/25 17:19:22:493',21,103,62,618,642,1058,653,2,?,?,?,?,?,?,?,0.04,?,?
1649,'2021/10/25 17:19:22:648',21,132,76,619,652,1058,653,2,?,?,?,?,?,?,?,0.04,?,?
1650,'2021/10/25 17:19:22:803',21,155,82,611,659,1058,655,2,?,?,?,?,?,?,?,0.04,?,?
1651,'2021/10/25 17:19:22:953',21,185,88,573,662,1058,658,2,?,?,?,?,?,?,?,0.04,?,?
1652,'2021/10/25 17:19:23:108',21,176,85,519,643,1058,663,2,?,?,?,?,?,?,?,0.04,?,?
1653,'2021/10/25 17:19:23:264',21,158,79,511,627,1058,676,2,?,?,?,?,?,?,?,0.04,?,?
1654,'2021/10/25 17:19:23:420',21,147,73,521,631,1059,681,2,?,?,?,?,?,?,?,0.04,?,?
1655,'2021/10/25 17:19:23:576',21,126,69,507,643,1059,677,2,?,?,?,?,?,?,?,0.04,?,?
1656,'2021/10/25 17:19:23:731',21,116,62,543,658,1059,657,1,?,?,?,?,?,?,?,0.04,?,?
1657,'2021/10/25 17:19:23:885',21,97,53,529,673,1059,634,2,?,?,?,?,?,?,?,0.04,?,?
1658,'2021/10/25 17:19:24:041',21,84,48,547,682,1059,612,2,?,?,?,?,?,?,?,0.04,?,?
1659,'2021/10/25 17:19:24:197',21,71,44,528,678,1059,604,2,?,?,?,?,?,?,?,0.04,?,?
1660,'2021/10/25 17:19:24:353',21,68,43,512,652,1059,621,2,?,?,?,?,?,?,?,0.04,?,?
1661,'2021/10/25 17:19:24:507',21,66,42,522,624,1059,633,2,?,?,?,?,?,?,?,0.04,?,?
1662,'2021/10/25 17:19:24:663',21,62,40,468,611,1059,637,2,?,?,?,?,?,?,?,0.04,?,?
1663,'2021/10/25 17:19:24:818',21,61,38,467,603,1059,636,2,?,?,?,?,?,?,?,0.04,?,?
1664,'2021/10/25 17:19:24:972',21,61,38,465,594,1059,640,2,?,?,?,?,?,?,?,0.04,?,?
1665,'2021/10/25 17:19:25:128',21,62,39,483,588,1059,645,2,?,?,?,?,?,?,?,0.04,?,?
1666,'2021/10/25 17:19:25:282',21,65,38,513,582,1059,650,2,?,?,?,?,?,?,?,0.04,?,?
1667,'2021/10/25 17:19:25:437',21,74,38,529,588,1059,651,2,?,?,?,?,?,?,?,0.04,?,?
1668,'2021/10/25 17:19:25:594',21,78,40,502,593,1059,642,2,?,?,?,?,?,?,?,0.04,?,?
1669,'2021/10/25 17:19:25:750',21,78,41,471,585,1059,635,2,?,?,?,?,?,?,?,0.04,?,?
1670,'2021/10/25 17:19:25:906',21,81,44,437,555,1059,636,2,?,?,?,?,?,?,?,0.04,?,?
1671,'2021/10/25 17:19:26:064',21,85,44,417,520,1058,656,2,?,?,?,?,?,?,?,0.04,?,?
1672,'2021/10/25 17:19:26:219',21,93,44,453,483,1058,682,2,?,?,?,?,?,?,?,0.04,?,?
1673,'2021/10/25 17:19:26:374',21,101,44,492,440,1057,706,2,?,?,?,?,?,?,?,0.04,?,?
1674,'2021/10/25 17:19:26:528',21,108,43,572,444,1056,719,2,?,?,?,?,?,?,?,0.04,?,?
1675,'2021/10/25 17:19:26:682',21,120,44,593,447,1056,714,2,?,?,?,?,?,?,?,0.04,?,?
1676,'2021/10/25 17:19:26:837',21,120,46,581,492,1056,706,2,?,?,?,?,?,?,?,0.04,?,?
1677,'2021/10/25 17:19:26:992',21,115,48,535,500,1057,707,2,?,?,?,?,?,?,?,0.04,?,?
1678,'2021/10/25 17:19:27:148',21,107,51,462,475,1057,720,2,?,?,?,?,?,?,?,0.04,?,?
1679,'2021/10/25 17:19:27:302',21,99,53,444,415,1058,725,2,?,?,?,?,?,?,?,0.04,?,?
1680,'2021/10/25 17:19:27:458',21,102,55,450,384,1058,744,2,?,?,?,?,?,?,?,0.04,?,?
1681,'2021/10/25 17:19:27:616',21,105,54,431,339,1057,751,2,?,?,?,?,?,?,?,0.04,?,?
1682,'2021/10/25 17:19:27:773',21,112,52,419,322,1056,751,2,?,?,?,?,?,?,?,0.04,?,?
1683,'2021/10/25 17:19:27:927',21,114,48,452,313,1056,744,2,?,?,?,?,?,?,?,0.04,?,?
1684,'2021/10/25 17:19:28:083',21,112,46,443,310,1056,752,2,?,?,?,?,?,?,?,0.04,?,?
1685,'2021/10/25 17:19:28:241',21,104,43,448,298,1056,754,2,?,?,?,?,?,?,?,0.04,?,?
1686,'2021/10/25 17:19:28:393',21,100,43,458,298,1057,756,2,?,?,?,?,?,?,?,0.04,?,?
1687,'2021/10/25 17:19:28:548',21,97,43,462,290,1057,755,2,?,?,?,?,?,?,?,0.04,?,?
1688,'2021/10/25 17:19:28:701',21,104,42,440,299,1057,756,2,?,?,?,?,?,?,?,0.04,?,?
1689,'2021/10/25 17:19:28:855',21,101,45,428,313,1057,757,2,?,?,?,?,?,?,?,0.04,?,?
1690,'2021/10/25 17:19:29:012',21,96,46,380,341,1057,759,2,?,?,?,?,?,?,?,0.04,?,?
1691,'2021/10/25 17:19:29:166',21,88,48,382,374,1057,761,2,?,?,?,?,?,?,?,0.04,?,?
1692,'2021/10/25 17:19:29:322',21,85,51,361,393,1057,763,2,?,?,?,?,?,?,?,0.04,?,?
1693,'2021/10/25 17:19:29:479',21,85,49,365,433,1057,765,2,?,?,?,?,?,?,?,0.04,?,?
1694,'2021/10/25 17:19:29:636',21,88,53,389,473,1058,764,2,?,?,?,?,?,?,?,0.04,?,?
1695,'2021/10/25 17:19:29:790',21,89,51,409,490,1058,762,2,?,?,?,?,?,?,?,0.04,?,?
1696,'2021/10/25 17:19:29:945',21,89,50,423,532,1058,755,1,?,?,?,?,?,?,?,0.04,?,?
1697,'2021/10/25 17:19:30:102',21,107,47,467,546,1058,748,1,?,?,?,?,?,?,?,0.04,?,?
1698,'2021/10/25 17:19:30:258',21,132,41,487,527,1058,751,2,?,?,?,?,?,?,?,0.04,?,?
1699,'2021/10/25 17:19:30:412',21,171,39,486,532,1057,765,2,?,?,?,?,?,?,?,0.04,?,?
1700,'2021/10/25 17:19:30:567',21,224,43,532,523,1057,786,2,?,?,?,?,?,?,?,0.04,?,?
1701,'2021/10/25 17:19:30:723',21,236,44,467,532,1056,805,2,?,?,?,?,?,?,?,0.04,?,?
1702,'2021/10/25 17:19:30:880',21,229,43,434,524,1056,810,2,?,?,?,?,?,?,?,0.04,?,?
1703,'2021/10/25 17:19:31:037',21,192,42,419,500,1056,812,2,?,?,?,?,?,?,?,0.04,?,?
1704,'2021/10/25 17:19:31:193',21,162,42,391,509,1056,814,2,?,?,?,?,?,?,?,0.04,?,?
1705,'2021/10/25 17:19:31:349',21,142,43,414,519,1056,815,2,?,?,?,?,?,?,?,0.04,?,?
1706,'2021/10/25 17:19:31:505',21,134,45,387,561,1056,802,1,?,?,?,?,?,?,?,0.04,?,?
1707,'2021/10/25 17:19:31:660',21,138,49,430,607,1056,778,2,?,?,?,?,?,?,?,0.04,?,?
1708,'2021/10/25 17:19:31:816',21,140,48,531,628,1057,758,1,?,?,?,?,?,?,?,0.04,?,?
1709,'2021/10/25 17:19:31:972',21,148,53,629,636,1057,748,2,?,?,?,?,?,?,?,0.04,?,?
1710,'2021/10/25 17:19:32:129',21,155,52,709,611,1057,750,2,?,?,?,?,?,?,?,0.04,?,?
1711,'2021/10/25 17:19:32:284',21,160,49,758,602,1058,745,2,?,?,?,?,?,?,?,0.04,?,?
1712,'2021/10/25 17:19:32:440',21,166,46,704,606,1058,730,2,?,?,?,?,?,?,?,0.04,?,?
1713,'2021/10/25 17:19:32:596',21,155,42,685,604,1058,708,2,?,?,?,?,?,?,?,0.04,?,?
1714,'2021/10/25 17:19:32:751',21,146,39,617,591,1058,713,2,?,?,?,?,?,?,?,0.04,?,?
1715,'2021/10/25 17:19:32:906',21,155,38,560,557,1058,734,2,?,?,?,?,?,?,?,0.04,?,?
1716,'2021/10/25 17:21:06:154',22,225,87,45,968,1047,800,1,?,?,?,?,?,?,?,?,0.1,?
1717,'2021/10/25 17:21:06:311',22,231,85,45,967,1047,801,1,?,?,?,?,?,?,?,?,0.1,?
1718,'2021/10/25 17:21:06:464',22,214,86,46,968,1047,802,1,?,?,?,?,?,?,?,?,0.1,?
1719,'2021/10/25 17:21:06:619',22,225,87,47,969,1047,801,1,?,?,?,?,?,?,?,?,0.1,?
1720,'2021/10/25 17:21:06:775',22,238,90,49,971,1047,800,2,?,?,?,?,?,?,?,?,0.1,?
1721,'2021/10/25 17:21:06:931',22,227,92,46,971,1048,800,2,?,?,?,?,?,?,?,?,0.1,?
1722,'2021/10/25 17:21:07:086',22,233,88,46,971,1048,800,2,?,?,?,?,?,?,?,?,0.1,?
1723,'2021/10/25 17:21:07:240',22,237,87,45,971,1048,801,2,?,?,?,?,?,?,?,?,0.1,?
1724,'2021/10/25 17:21:07:398',22,226,86,44,970,1048,802,2,?,?,?,?,?,?,?,?,0.1,?
1725,'2021/10/25 17:21:07:554',22,217,85,44,970,1047,803,2,?,?,?,?,?,?,?,?,0.1,?
1726,'2021/10/25 17:21:07:709',22,225,82,44,970,1047,804,2,?,?,?,?,?,?,?,?,0.1,?
1727,'2021/10/25 17:21:07:865',22,233,83,44,969,1048,804,2,?,?,?,?,?,?,?,?,0.1,?
1728,'2021/10/25 17:21:08:022',22,222,84,44,970,1048,804,1,?,?,?,?,?,?,?,?,0.1,?
1729,'2021/10/25 17:21:08:178',22,236,83,45,970,1048,804,1,?,?,?,?,?,?,?,?,0.1,?
1730,'2021/10/25 17:21:08:334',22,220,83,45,970,1048,804,1,?,?,?,?,?,?,?,?,0.1,?
1731,'2021/10/25 17:21:08:489',22,232,88,45,971,1048,805,1,?,?,?,?,?,?,?,?,0.1,?
1732,'2021/10/25 17:21:08:644',22,225,87,46,971,1047,805,2,?,?,?,?,?,?,?,?,0.1,?
1733,'2021/10/25 17:21:08:799',22,221,85,45,971,1047,805,2,?,?,?,?,?,?,?,?,0.1,?
1734,'2021/10/25 17:21:08:952',22,206,82,43,970,1047,805,2,?,?,?,?,?,?,?,?,0.1,?
1735,'2021/10/25 17:21:09:110',22,201,85,43,969,1047,806,2,?,?,?,?,?,?,?,?,0.1,?
1736,'2021/10/25 17:21:09:266',22,225,87,43,968,1047,808,2,?,?,?,?,?,?,?,?,0.1,?
1737,'2021/10/25 17:21:09:420',22,257,89,44,967,1047,809,2,?,?,?,?,?,?,?,?,0.1,?
1738,'2021/10/25 17:21:09:577',22,268,90,47,967,1048,810,2,?,?,?,?,?,?,?,?,0.1,?
1739,'2021/10/25 17:21:09:734',22,272,90,48,968,1048,809,2,?,?,?,?,?,?,?,?,0.1,?
1740,'2021/10/25 17:21:09:890',22,265,86,48,969,1048,807,2,?,?,?,?,?,?,?,?,0.1,?
1741,'2021/10/25 17:21:10:044',22,254,86,46,969,1048,807,2,?,?,?,?,?,?,?,?,0.1,?
1742,'2021/10/25 17:21:10:200',22,241,84,44,970,1048,808,2,?,?,?,?,?,?,?,?,0.1,?
1743,'2021/10/25 17:21:10:356',22,226,82,42,970,1048,808,2,?,?,?,?,?,?,?,?,0.1,?
1744,'2021/10/25 17:21:10:512',22,226,86,43,970,1048,809,2,?,?,?,?,?,?,?,?,0.1,?
1745,'2021/10/25 17:21:10:668',22,252,83,44,970,1048,809,2,?,?,?,?,?,?,?,?,0.1,?
1746,'2021/10/25 17:21:10:825',22,274,79,46,970,1048,808,2,?,?,?,?,?,?,?,?,0.1,?
1747,'2021/10/25 17:21:10:981',22,262,86,47,971,1049,808,2,?,?,?,?,?,?,?,?,0.1,?
1748,'2021/10/25 17:21:11:135',22,258,87,46,971,1049,807,2,?,?,?,?,?,?,?,?,0.1,?
1749,'2021/10/25 17:21:11:291',22,228,93,45,972,1048,807,2,?,?,?,?,?,?,?,?,0.1,?
1750,'2021/10/25 17:21:11:445',22,237,100,47,972,1048,807,2,?,?,?,?,?,?,?,?,0.1,?
1751,'2021/10/25 17:21:11:601',22,243,96,45,972,1048,807,2,?,?,?,?,?,?,?,?,0.1,?
1752,'2021/10/25 17:21:11:756',22,253,99,48,974,1049,805,2,?,?,?,?,?,?,?,?,0.1,?
1753,'2021/10/25 17:21:11:911',22,251,95,50,975,1049,803,2,?,?,?,?,?,?,?,?,0.1,?
1754,'2021/10/25 17:21:12:066',22,216,87,50,976,1049,800,2,?,?,?,?,?,?,?,?,0.1,?
1755,'2021/10/25 17:21:12:221',22,224,84,49,977,1049,798,2,?,?,?,?,?,?,?,?,0.1,?
1756,'2021/10/25 17:21:12:376',22,209,80,48,977,1049,798,2,?,?,?,?,?,?,?,?,0.1,?
1757,'2021/10/25 17:21:12:530',22,218,77,47,977,1049,798,2,?,?,?,?,?,?,?,?,0.1,?
1758,'2021/10/25 17:21:12:685',22,224,78,47,977,1049,799,2,?,?,?,?,?,?,?,?,0.1,?
1759,'2021/10/25 17:21:12:840',22,213,82,46,977,1049,800,2,?,?,?,?,?,?,?,?,0.1,?
1760,'2021/10/25 17:21:12:993',22,209,89,45,977,1049,800,2,?,?,?,?,?,?,?,?,0.1,?
1761,'2021/10/25 17:21:13:148',22,199,92,44,976,1049,801,2,?,?,?,?,?,?,?,?,0.1,?
1762,'2021/10/25 17:21:13:305',22,199,91,46,975,1048,802,2,?,?,?,?,?,?,?,?,0.1,?
1763,'2021/10/25 17:21:13:460',22,204,88,49,974,1048,803,2,?,?,?,?,?,?,?,?,0.1,?
1764,'2021/10/25 17:21:13:616',22,215,87,49,974,1048,804,2,?,?,?,?,?,?,?,?,0.1,?
1765,'2021/10/25 17:21:13:773',22,233,85,49,973,1048,805,2,?,?,?,?,?,?,?,?,0.1,?
