@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute processing-1 numeric
@attribute processing-2 numeric
@attribute processing-3 numeric
@attribute processing-4 numeric
@attribute processing-5 numeric
@attribute processing-6 numeric
@attribute processing-7 numeric

@data
1680,'2019/12/17 17:40:55:680',24,132,65,50,906,931,757,773,?,?,1,?,?,?,?
1681,'2019/12/17 17:40:55:781',24,129,63,49,906,932,758,771,?,?,1,?,?,?,?
1682,'2019/12/17 17:40:55:883',24,153,64,49,906,932,758,770,?,?,1,?,?,?,?
1683,'2019/12/17 17:40:55:985',24,172,62,49,906,932,757,769,?,?,1,?,?,?,?
1684,'2019/12/17 17:40:56:086',24,194,60,49,906,932,757,768,?,?,1,?,?,?,?
1685,'2019/12/17 17:40:56:188',24,240,59,49,906,932,757,766,?,?,1,?,?,?,?
1686,'2019/12/17 17:40:56:289',24,254,59,49,906,932,758,764,?,?,1,?,?,?,?
1687,'2019/12/17 17:40:56:391',24,243,61,49,906,932,758,763,?,?,1,?,?,?,?
1688,'2019/12/17 17:40:56:492',24,223,63,49,906,932,759,763,?,?,1,?,?,?,?
1689,'2019/12/17 17:40:56:594',24,194,63,49,906,932,759,761,?,?,1,?,?,?,?
1690,'2019/12/17 17:40:56:695',24,166,66,49,906,931,759,761,?,?,1,?,?,?,?
1691,'2019/12/17 17:40:56:796',24,181,69,49,906,931,760,761,?,?,1,?,?,?,?
1692,'2019/12/17 17:40:56:898',24,199,68,49,907,931,760,760,?,?,1,?,?,?,?
1693,'2019/12/17 17:40:57:000',24,218,65,49,907,931,760,759,?,?,1,?,?,?,?
1694,'2019/12/17 17:40:57:101',24,241,64,48,907,931,760,758,?,?,1,?,?,?,?
1695,'2019/12/17 17:40:57:203',24,269,66,49,907,931,761,756,?,?,1,?,?,?,?
1696,'2019/12/17 17:40:57:304',24,274,67,50,906,931,761,753,?,?,1,?,?,?,?
1697,'2019/12/17 17:40:57:406',24,254,65,50,906,931,760,752,?,?,1,?,?,?,?
1698,'2019/12/17 17:40:57:508',24,245,66,50,906,932,757,751,?,?,1,?,?,?,?
1699,'2019/12/17 17:40:57:610',24,241,66,49,906,931,757,752,?,?,1,?,?,?,?
1700,'2019/12/17 17:40:57:711',24,261,64,48,906,932,756,753,?,?,1,?,?,?,?
1701,'2019/12/17 17:40:57:813',24,272,62,48,906,931,757,755,?,?,1,?,?,?,?
