@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute helper-1 numeric
@attribute helper-2 numeric
@attribute helper-3 numeric
@attribute helper-4 numeric
@attribute helper-5 numeric
@attribute helper-6 numeric
@attribute helper-7 numeric
@attribute giveme-1 numeric
@attribute giveme-2 numeric
@attribute giveme-3 numeric
@attribute giveme-4 numeric
@attribute giveme-5 numeric
@attribute giveme-6 numeric
@attribute giveme-7 numeric
@attribute giveme-8 numeric
@attribute giveme-9 numeric
@attribute giveme-10 numeric

@data
1937,'2020/02/24 12:19:46:310',33,560,1125,921,4,1,1,2,900,900,967,?,?,?,?,?,?,?
1938,'2020/02/24 12:19:46:436',33,602,1095,779,5,1,1,1,900,900,967,?,?,?,?,?,?,?
1939,'2020/02/24 12:19:46:562',33,581,1058,798,4,2,1,1,900,900,967,?,?,?,?,?,?,?
1940,'2020/02/24 12:19:46:688',33,541,1058,818,4,2,1,1,900,900,967,?,?,?,?,?,?,?
1941,'2020/02/24 12:19:46:814',33,523,1058,949,4,2,1,1,900,900,967,?,?,?,?,?,?,?
1942,'2020/02/24 12:19:46:941',33,518,1073,1082,4,2,1,1,900,900,967,?,?,?,?,?,?,?
1943,'2020/02/24 12:19:47:066',33,520,1062,1125,4,2,1,1,900,900,967,?,?,?,?,?,?,?
1944,'2020/02/24 12:19:47:192',33,559,869,1125,4,2,1,1,900,900,967,?,?,?,?,?,?,?
1945,'2020/02/24 12:19:47:318',33,547,813,1125,4,3,1,1,900,900,967,?,?,?,?,?,?,?
1946,'2020/02/24 12:19:47:444',33,503,849,1125,4,3,1,1,900,900,967,?,?,?,?,?,?,?
1947,'2020/02/24 12:19:47:571',33,393,880,1125,4,3,1,2,900,900,967,?,?,?,?,?,?,?
1948,'2020/02/24 12:19:47:696',33,319,993,1125,4,3,1,2,900,900,967,?,?,?,?,?,?,?
1949,'2020/02/24 12:19:47:821',33,254,1125,1125,4,2,1,1,900,900,967,?,?,?,?,?,?,?
1950,'2020/02/24 12:19:47:948',33,244,1125,1125,4,3,1,2,900,900,967,?,?,?,?,?,?,?
1951,'2020/02/24 12:19:48:075',33,236,1125,1125,4,3,1,1,900,900,967,?,?,?,?,?,?,?
1952,'2020/02/24 12:19:48:201',33,236,1125,1125,5,3,1,1,900,900,967,?,?,?,?,?,?,?
1953,'2020/02/24 12:19:48:328',33,224,1125,1125,4,2,1,1,900,900,967,?,?,?,?,?,?,?
1954,'2020/02/24 12:19:48:454',33,193,1125,1125,5,2,2,2,900,900,967,?,?,?,?,?,?,?
1955,'2020/02/24 12:19:48:581',33,174,1125,1053,5,3,2,2,900,900,967,?,?,?,?,?,?,?
1956,'2020/02/24 12:19:48:708',33,161,1125,1085,5,2,1,2,900,900,967,?,?,?,?,?,?,?
1957,'2020/02/24 12:19:48:834',33,145,1125,1046,5,2,1,2,900,900,967,?,?,?,?,?,?,?
1958,'2020/02/24 12:19:48:960',33,143,1125,894,5,2,1,2,900,900,967,?,?,?,?,?,?,?
1959,'2020/02/24 12:19:49:087',33,150,1125,896,5,2,1,2,900,900,967,?,?,?,?,?,?,?
1960,'2020/02/24 12:19:49:213',33,164,1125,941,4,2,1,2,900,900,967,?,?,?,?,?,?,?
1961,'2020/02/24 12:19:49:340',33,177,1125,941,4,2,1,2,900,900,967,?,?,?,?,?,?,?
1962,'2020/02/24 12:19:49:466',33,189,1096,1071,4,2,1,2,900,900,967,?,?,?,?,?,?,?
1963,'2020/02/24 12:19:49:592',33,186,1092,1125,4,2,1,1,900,900,967,?,?,?,?,?,?,?
1964,'2020/02/24 12:19:49:719',33,182,1094,1080,4,2,1,2,900,900,967,?,?,?,?,?,?,?
1965,'2020/02/24 12:19:49:844',33,173,1094,861,4,1,1,2,900,900,967,?,?,?,?,?,?,?
1966,'2020/02/24 12:19:49:971',33,158,1123,673,4,1,1,2,900,900,967,?,?,?,?,?,?,?
1967,'2020/02/24 12:19:50:097',33,136,1125,392,5,2,1,2,900,900,967,?,?,?,?,?,?,?
1968,'2020/02/24 12:19:50:223',33,123,1125,228,5,2,1,2,900,900,967,?,?,?,?,?,?,?
1969,'2020/02/24 12:19:50:350',33,117,1125,138,5,2,1,2,900,900,967,?,?,?,?,?,?,?
1970,'2020/02/24 12:19:50:476',33,120,1064,145,4,2,2,1,900,900,967,?,?,?,?,?,?,?
1971,'2020/02/24 12:19:50:602',33,140,1057,335,4,2,2,1,900,900,967,?,?,?,?,?,?,?
1972,'2020/02/24 12:19:50:729',33,160,1061,527,4,2,1,1,900,900,967,?,?,?,?,?,?,?
1973,'2020/02/24 12:19:50:856',33,191,1046,810,4,3,1,1,900,900,967,?,?,?,?,?,?,?
1974,'2020/02/24 12:19:50:982',33,199,1054,992,4,3,1,1,900,900,967,?,?,?,?,?,?,?
1975,'2020/02/24 12:19:51:108',33,208,1110,1125,4,3,1,1,900,900,967,?,?,?,?,?,?,?
1976,'2020/02/24 12:19:51:235',33,262,1110,1125,4,3,1,1,900,900,967,?,?,?,?,?,?,?
1977,'2020/02/24 12:19:51:362',33,355,1125,1125,4,3,1,1,900,900,967,?,?,?,?,?,?,?
1978,'2020/02/24 12:19:51:488',33,489,1125,1125,4,3,1,1,900,900,967,?,?,?,?,?,?,?
1979,'2020/02/24 12:19:51:615',33,586,1125,1125,4,2,2,1,900,900,967,?,?,?,?,?,?,?
1980,'2020/02/24 12:19:51:742',33,709,1125,1125,4,2,2,1,900,900,967,?,?,?,?,?,?,?
1981,'2020/02/24 12:19:51:869',33,678,1125,1125,4,2,1,1,900,900,967,?,?,?,?,?,?,?
1982,'2020/02/24 12:19:51:996',33,584,1125,1125,4,2,2,2,900,900,967,?,?,?,?,?,?,?
1983,'2020/02/24 12:19:52:122',33,438,1125,1125,4,1,2,2,900,900,967,?,?,?,?,?,?,?
1984,'2020/02/24 12:19:52:248',33,357,1125,1125,4,1,2,1,900,900,967,?,?,?,?,?,?,?
1985,'2020/02/24 12:19:52:374',33,283,1125,1125,4,1,2,2,900,900,967,?,?,?,?,?,?,?
1986,'2020/02/24 12:19:52:501',33,279,1125,1125,4,1,2,2,900,900,967,?,?,?,?,?,?,?
1987,'2020/02/24 12:19:52:627',33,299,1125,1125,4,1,2,2,900,900,967,?,?,?,?,?,?,?
1988,'2020/02/24 12:19:52:753',33,313,1125,1125,4,1,1,2,900,900,967,?,?,?,?,?,?,?
1989,'2020/02/24 12:19:52:879',33,312,1125,1108,4,1,1,2,900,900,967,?,?,?,?,?,?,?
1990,'2020/02/24 12:19:53:006',33,292,1125,1028,4,1,1,1,900,900,967,?,?,?,?,?,?,?
1991,'2020/02/24 12:19:53:131',33,286,1125,900,4,2,1,2,900,900,967,?,?,?,?,?,?,?
1992,'2020/02/24 12:19:53:258',33,304,1125,830,4,1,1,2,900,900,967,?,?,?,?,?,?,?
1993,'2020/02/24 12:19:53:384',33,342,1123,788,4,2,1,2,900,900,967,?,?,?,?,?,?,?
1994,'2020/02/24 12:19:53:510',33,548,1123,827,4,2,1,2,900,900,967,?,?,?,?,?,?,?
1995,'2020/02/24 12:19:53:637',33,710,1123,894,4,2,1,2,900,900,967,?,?,?,?,?,?,?
1996,'2020/02/24 12:19:53:763',33,781,1116,1022,4,2,1,2,900,900,967,?,?,?,?,?,?,?
1997,'2020/02/24 12:19:53:889',33,901,1122,1075,4,2,1,2,900,900,967,?,?,?,?,?,?,?
1998,'2020/02/24 12:19:54:016',33,979,1073,1116,4,1,2,2,900,900,967,?,?,?,?,?,?,?
1999,'2020/02/24 12:19:54:142',33,956,1090,1125,4,1,2,2,900,900,967,?,?,?,?,?,?,?
2000,'2020/02/24 12:19:54:268',33,901,1062,1125,4,1,1,2,900,900,967,?,?,?,?,?,?,?
2001,'2020/02/24 12:19:54:394',33,863,1044,1125,4,2,2,2,900,900,967,?,?,?,?,?,?,?
2002,'2020/02/24 12:19:54:521',33,691,1060,1125,4,2,2,2,900,900,967,?,?,?,?,?,?,?
2003,'2020/02/24 12:19:54:648',33,578,1076,1125,4,2,2,2,900,900,967,?,?,?,?,?,?,?
2004,'2020/02/24 12:19:54:774',33,540,1094,1012,4,2,2,2,900,900,967,?,?,?,?,?,?,?
2005,'2020/02/24 12:19:54:900',33,549,1125,943,5,2,2,2,900,900,967,?,?,?,?,?,?,?
2006,'2020/02/24 12:19:55:026',33,557,1125,758,5,2,2,2,900,900,967,?,?,?,?,?,?,?
2007,'2020/02/24 12:19:55:153',33,551,1125,770,5,2,2,1,900,900,967,?,?,?,?,?,?,?
2008,'2020/02/24 12:20:19:018',34,744,457,1125,5,2,1,1,798,778,559,?,?,?,?,?,?,?
2009,'2020/02/24 12:20:19:144',34,784,635,1125,5,2,1,1,798,778,559,?,?,?,?,?,?,?
2010,'2020/02/24 12:20:19:271',34,796,581,1125,5,2,1,2,798,778,559,?,?,?,?,?,?,?
2011,'2020/02/24 12:20:19:398',34,789,581,1125,5,2,1,2,798,778,559,?,?,?,?,?,?,?
2012,'2020/02/24 12:20:19:523',34,777,648,1125,4,2,1,1,798,778,559,?,?,?,?,?,?,?
2013,'2020/02/24 12:20:19:649',34,802,674,1125,4,2,1,2,798,778,559,?,?,?,?,?,?,?
2014,'2020/02/24 12:20:19:776',34,757,732,1125,4,2,1,1,798,778,559,?,?,?,?,?,?,?
2015,'2020/02/24 12:20:19:902',34,786,922,1125,4,2,2,1,798,778,559,?,?,?,?,?,?,?
2016,'2020/02/24 12:20:20:028',34,764,1006,1125,4,2,2,1,798,778,559,?,?,?,?,?,?,?
2017,'2020/02/24 12:20:20:155',34,735,1073,1125,4,2,2,2,798,778,559,?,?,?,?,?,?,?
2018,'2020/02/24 12:20:20:281',34,749,1042,1125,4,2,2,2,798,778,559,?,?,?,?,?,?,?
2019,'2020/02/24 12:20:20:407',34,699,997,1125,3,2,2,2,798,778,559,?,?,?,?,?,?,?
2020,'2020/02/24 12:20:20:533',34,667,911,1125,4,2,2,2,798,778,559,?,?,?,?,?,?,?
2021,'2020/02/24 12:20:20:659',34,644,820,1125,4,1,1,1,798,778,559,?,?,?,?,?,?,?
2022,'2020/02/24 12:20:20:785',34,591,684,1125,3,2,2,1,798,778,559,?,?,?,?,?,?,?
2023,'2020/02/24 12:20:20:911',34,560,540,1125,4,2,2,1,798,778,559,?,?,?,?,?,?,?
2024,'2020/02/24 12:20:21:038',34,518,449,1125,4,2,2,1,798,778,559,?,?,?,?,?,?,?
2025,'2020/02/24 12:20:21:165',34,481,397,1125,4,2,1,1,798,778,559,?,?,?,?,?,?,?
2026,'2020/02/24 12:20:21:291',34,432,287,1125,4,2,2,2,798,778,559,?,?,?,?,?,?,?
2027,'2020/02/24 12:20:21:418',34,366,331,1125,4,2,1,1,798,778,559,?,?,?,?,?,?,?
2028,'2020/02/24 12:20:21:543',34,338,316,1125,4,2,1,1,798,778,559,?,?,?,?,?,?,?
2029,'2020/02/24 12:20:21:669',34,331,348,1125,4,2,1,1,798,778,559,?,?,?,?,?,?,?
2030,'2020/02/24 12:20:21:796',34,368,419,1125,4,2,1,1,798,778,559,?,?,?,?,?,?,?
2031,'2020/02/24 12:20:21:922',34,383,462,1125,4,2,1,1,798,778,559,?,?,?,?,?,?,?
2032,'2020/02/24 12:20:22:048',34,394,519,1124,4,2,2,1,798,778,559,?,?,?,?,?,?,?
2033,'2020/02/24 12:20:22:174',34,385,675,1124,4,2,2,1,798,778,559,?,?,?,?,?,?,?
2034,'2020/02/24 12:20:22:300',34,478,745,1124,4,2,2,2,798,778,559,?,?,?,?,?,?,?
2035,'2020/02/24 12:20:22:426',34,533,942,1124,4,2,2,2,798,778,559,?,?,?,?,?,?,?
2036,'2020/02/24 12:20:22:553',34,625,1031,1125,4,2,2,2,798,778,559,?,?,?,?,?,?,?
2037,'2020/02/24 12:20:22:679',34,655,961,1125,4,2,2,2,798,778,559,?,?,?,?,?,?,?
2038,'2020/02/24 12:20:22:804',34,607,963,1013,4,1,1,1,798,778,559,?,?,?,?,?,?,?
2039,'2020/02/24 12:20:22:930',34,590,976,893,4,2,1,1,798,778,559,?,?,?,?,?,?,?
2040,'2020/02/24 12:20:23:056',34,459,978,834,4,2,1,1,798,778,559,?,?,?,?,?,?,?
2041,'2020/02/24 12:20:23:183',34,402,1018,773,4,2,1,1,798,778,559,?,?,?,?,?,?,?
2042,'2020/02/24 12:20:23:309',34,374,1055,777,4,2,1,1,798,778,559,?,?,?,?,?,?,?
2043,'2020/02/24 12:20:23:435',34,375,1033,761,4,2,1,2,798,778,559,?,?,?,?,?,?,?
2044,'2020/02/24 12:20:23:561',34,354,1049,657,4,2,1,2,798,778,559,?,?,?,?,?,?,?
2045,'2020/02/24 12:20:23:688',34,364,1011,534,4,2,1,2,798,778,559,?,?,?,?,?,?,?
2046,'2020/02/24 12:20:23:815',34,393,922,465,4,2,1,2,798,778,559,?,?,?,?,?,?,?
2047,'2020/02/24 12:20:23:940',34,405,951,571,4,2,1,2,798,778,559,?,?,?,?,?,?,?
2048,'2020/02/24 12:20:24:067',34,446,890,661,4,2,2,2,798,778,559,?,?,?,?,?,?,?
2049,'2020/02/24 12:20:24:193',34,477,844,646,4,2,2,2,798,778,559,?,?,?,?,?,?,?
2050,'2020/02/24 12:20:24:320',34,582,977,557,4,2,1,2,798,778,559,?,?,?,?,?,?,?
2051,'2020/02/24 12:20:24:447',34,522,1026,379,5,2,1,2,798,778,559,?,?,?,?,?,?,?
2052,'2020/02/24 12:20:24:573',34,465,1036,275,5,1,1,2,798,778,559,?,?,?,?,?,?,?
2053,'2020/02/24 12:20:24:700',34,373,1125,202,5,2,1,2,798,778,559,?,?,?,?,?,?,?
2054,'2020/02/24 12:20:24:827',34,283,1125,180,5,2,1,2,798,778,559,?,?,?,?,?,?,?
2055,'2020/02/24 12:20:24:952',34,244,1125,161,5,2,1,2,798,778,559,?,?,?,?,?,?,?
2056,'2020/02/24 12:20:25:079',34,356,1125,122,5,2,2,2,798,778,559,?,?,?,?,?,?,?
2057,'2020/02/24 12:20:25:205',34,354,1125,105,5,2,2,1,798,778,559,?,?,?,?,?,?,?
2058,'2020/02/24 12:20:25:332',34,355,1125,167,5,2,2,1,798,778,559,?,?,?,?,?,?,?
2059,'2020/02/24 12:20:25:459',34,341,1125,225,5,3,2,1,798,778,559,?,?,?,?,?,?,?
2060,'2020/02/24 12:20:25:586',34,215,1125,519,4,2,2,1,798,778,559,?,?,?,?,?,?,?
2061,'2020/02/24 12:20:25:712',34,255,1041,703,5,3,2,1,798,778,559,?,?,?,?,?,?,?
2062,'2020/02/24 12:20:25:839',34,367,872,830,5,2,2,1,798,778,559,?,?,?,?,?,?,?
2063,'2020/02/24 12:20:25:965',34,465,750,1054,5,2,2,1,798,778,559,?,?,?,?,?,?,?
2064,'2020/02/24 12:20:26:091',34,523,691,1113,5,2,2,2,798,778,559,?,?,?,?,?,?,?
2065,'2020/02/24 12:20:26:218',34,569,649,1113,5,2,2,1,798,778,559,?,?,?,?,?,?,?
2066,'2020/02/24 12:20:26:344',34,419,725,1036,5,2,2,1,798,778,559,?,?,?,?,?,?,?
2067,'2020/02/24 12:20:26:471',34,370,792,894,5,2,2,1,798,778,559,?,?,?,?,?,?,?
2068,'2020/02/24 12:20:26:597',34,239,700,826,5,2,2,1,798,778,559,?,?,?,?,?,?,?
2069,'2020/02/24 12:20:26:723',34,177,629,846,5,2,1,1,798,778,559,?,?,?,?,?,?,?
2070,'2020/02/24 12:20:26:848',34,131,576,878,5,2,1,1,798,778,559,?,?,?,?,?,?,?
2071,'2020/02/24 12:20:26:974',34,114,469,830,5,3,1,1,798,778,559,?,?,?,?,?,?,?
2072,'2020/02/24 12:20:27:101',34,133,438,913,5,2,1,2,798,778,559,?,?,?,?,?,?,?
2073,'2020/02/24 12:20:27:227',34,145,386,947,4,3,1,2,798,778,559,?,?,?,?,?,?,?
2074,'2020/02/24 12:20:27:354',34,212,361,947,5,3,1,2,798,778,559,?,?,?,?,?,?,?
2075,'2020/02/24 12:20:27:480',34,263,302,1026,5,2,2,2,798,778,559,?,?,?,?,?,?,?
2076,'2020/02/24 12:20:27:607',34,296,322,1110,5,2,2,2,798,778,559,?,?,?,?,?,?,?
2077,'2020/02/24 12:20:27:733',34,292,570,1063,5,2,1,2,798,778,559,?,?,?,?,?,?,?
2078,'2020/02/24 12:20:27:860',34,265,712,955,5,3,2,2,798,778,559,?,?,?,?,?,?,?
2079,'2020/02/24 12:20:27:986',34,194,809,905,5,2,1,1,798,778,559,?,?,?,?,?,?,?
2080,'2020/02/24 12:20:28:112',34,142,852,745,5,2,1,1,798,778,559,?,?,?,?,?,?,?
2081,'2020/02/24 12:20:28:239',34,103,842,585,5,2,1,1,798,778,559,?,?,?,?,?,?,?
2082,'2020/02/24 12:20:28:365',34,106,857,526,5,2,1,1,798,778,559,?,?,?,?,?,?,?
2083,'2020/02/24 12:20:28:491',34,111,893,467,5,2,1,1,798,778,559,?,?,?,?,?,?,?
2084,'2020/02/24 12:20:28:617',34,115,1036,374,5,2,1,1,798,778,559,?,?,?,?,?,?,?
2085,'2020/02/24 12:20:28:743',34,122,979,407,5,2,1,2,798,778,559,?,?,?,?,?,?,?
2086,'2020/02/24 12:20:28:869',34,118,913,405,5,2,2,2,798,778,559,?,?,?,?,?,?,?
2087,'2020/02/24 12:20:28:995',34,107,921,402,5,2,2,2,798,778,559,?,?,?,?,?,?,?
2088,'2020/02/24 12:20:29:120',34,106,921,399,5,1,2,1,798,778,559,?,?,?,?,?,?,?
2089,'2020/02/24 12:20:29:245',34,105,981,340,5,1,1,1,798,778,559,?,?,?,?,?,?,?
2090,'2020/02/24 12:20:29:371',34,110,1080,428,5,1,1,1,798,778,559,?,?,?,?,?,?,?
2091,'2020/02/24 12:20:29:497',34,148,1125,587,5,1,1,2,798,778,559,?,?,?,?,?,?,?
2092,'2020/02/24 12:20:29:623',34,181,1125,726,5,2,2,2,798,778,559,?,?,?,?,?,?,?
2093,'2020/02/24 12:20:29:749',34,178,1105,891,5,2,2,1,798,778,559,?,?,?,?,?,?,?
2094,'2020/02/24 12:20:29:874',34,187,1105,1053,4,2,2,1,798,778,559,?,?,?,?,?,?,?
2095,'2020/02/24 12:20:30:001',34,219,870,1052,4,2,2,1,798,778,559,?,?,?,?,?,?,?
2096,'2020/02/24 12:20:30:126',34,359,773,953,4,2,1,1,798,778,559,?,?,?,?,?,?,?
2097,'2020/02/24 12:20:30:253',34,595,782,771,4,3,1,1,798,778,559,?,?,?,?,?,?,?
2098,'2020/02/24 12:20:30:380',34,659,782,595,4,3,1,1,798,778,559,?,?,?,?,?,?,?
2099,'2020/02/24 12:20:30:505',34,704,874,436,4,2,1,1,798,778,559,?,?,?,?,?,?,?
2100,'2020/02/24 12:20:30:631',34,622,1060,307,4,2,2,1,798,778,559,?,?,?,?,?,?,?
2101,'2020/02/24 12:20:30:758',34,454,1125,309,4,2,2,2,798,778,559,?,?,?,?,?,?,?
2102,'2020/02/24 12:20:30:883',34,337,977,354,4,2,2,1,798,778,559,?,?,?,?,?,?,?
2103,'2020/02/24 12:20:51:854',35,81,155,53,5,2,1,2,1,0,0,?,?,?,?,?,?,?
2104,'2020/02/24 12:20:51:980',35,74,230,43,5,2,2,1,1,0,0,?,?,?,?,?,?,?
2105,'2020/02/24 12:20:52:107',35,70,279,45,5,2,2,1,1,0,0,?,?,?,?,?,?,?
2106,'2020/02/24 12:20:52:233',35,63,307,47,5,2,2,1,1,0,0,?,?,?,?,?,?,?
2107,'2020/02/24 12:20:52:360',35,59,297,51,5,2,2,1,1,0,0,?,?,?,?,?,?,?
2108,'2020/02/24 12:20:52:487',35,56,257,59,5,2,2,1,1,0,0,?,?,?,?,?,?,?
2109,'2020/02/24 12:20:52:612',35,55,177,67,5,2,2,1,1,0,0,?,?,?,?,?,?,?
2110,'2020/02/24 12:20:52:738',35,59,145,78,5,2,2,1,1,0,0,?,?,?,?,?,?,?
2111,'2020/02/24 12:20:52:863',35,68,138,106,5,2,2,1,1,0,0,?,?,?,?,?,?,?
2112,'2020/02/24 12:20:52:990',35,72,133,119,5,2,2,1,1,0,0,?,?,?,?,?,?,?
2113,'2020/02/24 12:20:53:116',35,77,130,131,5,2,2,2,1,0,0,?,?,?,?,?,?,?
2114,'2020/02/24 12:20:53:243',35,85,120,149,5,2,1,2,1,0,0,?,?,?,?,?,?,?
2115,'2020/02/24 12:20:53:370',35,85,115,151,5,2,1,2,1,0,0,?,?,?,?,?,?,?
2116,'2020/02/24 12:20:53:496',35,84,106,148,5,2,1,2,1,0,0,?,?,?,?,?,?,?
2117,'2020/02/24 12:20:53:622',35,82,104,147,5,2,1,1,1,0,0,?,?,?,?,?,?,?
2118,'2020/02/24 12:20:53:749',35,83,108,152,5,2,1,2,1,0,0,?,?,?,?,?,?,?
2119,'2020/02/24 12:20:53:875',35,83,110,163,5,3,1,1,1,0,0,?,?,?,?,?,?,?
2120,'2020/02/24 12:20:54:000',35,80,119,170,5,3,2,1,1,0,0,?,?,?,?,?,?,?
2121,'2020/02/24 12:20:54:126',35,77,153,173,5,3,2,1,1,0,0,?,?,?,?,?,?,?
2122,'2020/02/24 12:20:54:253',35,72,155,169,5,3,2,1,1,0,0,?,?,?,?,?,?,?
2123,'2020/02/24 12:20:54:379',35,69,142,169,5,2,2,1,1,0,0,?,?,?,?,?,?,?
2124,'2020/02/24 12:20:54:505',35,70,122,172,5,2,2,2,1,0,0,?,?,?,?,?,?,?
2125,'2020/02/24 12:20:54:631',35,70,93,173,5,2,2,2,1,0,0,?,?,?,?,?,?,?
2126,'2020/02/24 12:20:54:757',35,70,80,172,5,2,2,2,1,0,0,?,?,?,?,?,?,?
2127,'2020/02/24 12:20:54:882',35,67,72,167,5,2,2,2,1,0,0,?,?,?,?,?,?,?
2128,'2020/02/24 12:20:55:008',35,63,69,158,5,2,2,2,1,0,0,?,?,?,?,?,?,?
2129,'2020/02/24 12:20:55:135',35,57,77,154,5,2,1,2,1,0,0,?,?,?,?,?,?,?
2130,'2020/02/24 12:20:55:260',35,52,87,153,5,2,2,2,1,0,0,?,?,?,?,?,?,?
2131,'2020/02/24 12:20:55:386',35,48,119,155,5,2,2,1,1,0,0,?,?,?,?,?,?,?
2132,'2020/02/24 12:20:55:513',35,47,119,153,5,2,1,1,1,0,0,?,?,?,?,?,?,?
2133,'2020/02/24 12:20:55:639',35,49,115,149,5,3,2,1,1,0,0,?,?,?,?,?,?,?
2134,'2020/02/24 12:20:55:765',35,51,119,146,5,2,1,1,1,0,0,?,?,?,?,?,?,?
2135,'2020/02/24 12:20:55:892',35,53,78,147,5,2,1,1,1,0,0,?,?,?,?,?,?,?
2136,'2020/02/24 12:20:56:019',35,52,63,149,5,2,2,1,1,0,0,?,?,?,?,?,?,?
2137,'2020/02/24 12:20:56:145',35,50,58,153,5,2,2,2,1,0,0,?,?,?,?,?,?,?
2138,'2020/02/24 12:20:56:272',35,50,50,159,5,2,2,2,1,0,0,?,?,?,?,?,?,?
2139,'2020/02/24 12:20:56:398',35,52,45,160,5,2,2,2,1,0,0,?,?,?,?,?,?,?
2140,'2020/02/24 12:20:56:524',35,54,49,164,5,2,2,2,1,0,0,?,?,?,?,?,?,?
2141,'2020/02/24 12:20:56:650',35,54,48,170,5,2,2,1,1,0,0,?,?,?,?,?,?,?
2142,'2020/02/24 12:20:56:777',35,53,48,175,5,2,2,2,1,0,0,?,?,?,?,?,?,?
2143,'2020/02/24 12:20:56:903',35,52,48,183,5,2,2,2,1,0,0,?,?,?,?,?,?,?
2144,'2020/02/24 12:20:57:029',35,51,63,200,5,2,2,2,1,0,0,?,?,?,?,?,?,?
2145,'2020/02/24 12:20:57:155',35,50,91,219,5,2,2,2,1,0,0,?,?,?,?,?,?,?
2146,'2020/02/24 12:20:57:282',35,49,89,230,5,2,2,2,1,0,0,?,?,?,?,?,?,?
2147,'2020/02/24 12:20:57:409',35,48,105,248,5,2,1,1,1,0,0,?,?,?,?,?,?,?
2148,'2020/02/24 12:20:57:536',35,44,133,276,5,2,1,1,1,0,0,?,?,?,?,?,?,?
2149,'2020/02/24 12:20:57:662',35,44,108,281,5,2,1,1,1,0,0,?,?,?,?,?,?,?
2150,'2020/02/24 12:20:57:788',35,45,96,276,5,2,1,1,1,0,0,?,?,?,?,?,?,?
2151,'2020/02/24 12:20:57:915',35,48,87,271,4,2,2,1,1,0,0,?,?,?,?,?,?,?
2152,'2020/02/24 12:20:58:041',35,48,60,264,5,2,2,1,1,0,0,?,?,?,?,?,?,?
2153,'2020/02/24 12:20:58:168',35,49,46,258,4,2,2,1,1,0,0,?,?,?,?,?,?,?
2154,'2020/02/24 12:20:58:294',35,48,49,257,5,2,2,1,1,0,0,?,?,?,?,?,?,?
2155,'2020/02/24 12:20:58:420',35,46,49,249,5,2,2,2,1,0,0,?,?,?,?,?,?,?
2156,'2020/02/24 12:20:58:546',35,44,49,232,5,2,2,2,1,0,0,?,?,?,?,?,?,?
2157,'2020/02/24 12:20:58:671',35,44,48,221,5,2,2,1,1,0,0,?,?,?,?,?,?,?
2158,'2020/02/24 12:20:58:799',35,47,45,204,5,2,1,1,1,0,0,?,?,?,?,?,?,?
2159,'2020/02/24 12:20:58:925',35,48,43,191,5,2,1,1,1,0,0,?,?,?,?,?,?,?
2160,'2020/02/24 12:20:59:052',35,49,43,179,5,2,1,1,1,0,0,?,?,?,?,?,?,?
2161,'2020/02/24 12:20:59:178',35,48,48,167,5,2,1,1,1,0,0,?,?,?,?,?,?,?
2162,'2020/02/24 12:20:59:305',35,48,47,162,5,2,2,2,1,0,0,?,?,?,?,?,?,?
